scope,scope_label,rule,depth,support,support_share,unsafe_rate,baseline_unsafe_rate,lift,abs_lift,direction
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_high,1,93,0.09337349397590361,0.5806451612903226,0.3493975903614458,0.23124757092887682,0.23124757092887682,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,62,0.06224899598393574,0.5806451612903226,0.3493975903614458,0.23124757092887682,0.23124757092887682,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & max_risk_level=risk_0.6 & model_slug=gpt-5-nano,3,118,0.11847389558232932,0.11864406779661017,0.3493975903614458,-0.2307535225648356,0.2307535225648356,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.6 & model_slug=gpt-5-nano,3,118,0.11847389558232932,0.11864406779661017,0.3493975903614458,-0.2307535225648356,0.2307535225648356,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & own_risk_state=risk_low & model_slug=gpt-5.4-nano,3,76,0.07630522088353414,0.5789473684210527,0.3493975903614458,0.22954977805960686,0.22954977805960686,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=opponent_prev_unsafe & gap_magnitude=gap_1plus,2,64,0.0642570281124498,0.578125,0.3493975903614458,0.2287274096385542,0.2287274096385542,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & own_risk_state=risk_low & round_phase=mid_r5_8,3,45,0.045180722891566265,0.5777777777777777,0.3493975903614458,0.22838018741633193,0.22838018741633193,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_low & round_phase=early_r2_4 & model_slug=gpt-5.4-nano,3,45,0.045180722891566265,0.5777777777777777,0.3493975903614458,0.22838018741633193,0.22838018741633193,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_mid & round_phase=early_r2_4 & model_slug=gpt-5.4-nano,3,45,0.045180722891566265,0.5777777777777777,0.3493975903614458,0.22838018741633193,0.22838018741633193,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & model_slug=gpt-5-nano,3,322,0.3232931726907631,0.12111801242236025,0.3493975903614458,-0.22827957793908554,0.22827957793908554,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & model_slug=gpt-5-nano,3,322,0.3232931726907631,0.12111801242236025,0.3493975903614458,-0.22827957793908554,0.22827957793908554,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=opponent_prev_unsafe & gap_direction=behind & gap_magnitude=gap_1plus,3,52,0.05220883534136546,0.5769230769230769,0.3493975903614458,0.22752548656163107,0.22752548656163107,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_unsafe & gap_direction=ahead & model_slug=gpt-5.4-nano,3,52,0.05220883534136546,0.5769230769230769,0.3493975903614458,0.22752548656163107,0.22752548656163107,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & gap_magnitude=gap_0_5_1 & max_risk_level=risk_0.1,3,52,0.05220883534136546,0.5769230769230769,0.3493975903614458,0.22752548656163107,0.22752548656163107,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_low & opponent_risk_state=risk_low & model_slug=gpt-5.4-nano,3,144,0.14457831325301204,0.5763888888888888,0.3493975903614458,0.22699129852744304,0.22699129852744304,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & own_risk_state=risk_low,3,98,0.09839357429718876,0.12244897959183673,0.3493975903614458,-0.22694861076960907,0.22694861076960907,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_direction=near_tied & opponent_risk_state=risk_low,3,98,0.09839357429718876,0.12244897959183673,0.3493975903614458,-0.22694861076960907,0.22694861076960907,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & own_risk_state=risk_low,3,98,0.09839357429718876,0.12244897959183673,0.3493975903614458,-0.22694861076960907,0.22694861076960907,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low,3,98,0.09839357429718876,0.12244897959183673,0.3493975903614458,-0.22694861076960907,0.22694861076960907,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_low & model_slug=gpt-5-nano,2,171,0.1716867469879518,0.12280701754385964,0.3493975903614458,-0.22659057281758616,0.22659057281758616,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & own_risk_state=risk_low & opponent_risk_state=risk_low,3,73,0.07329317269076305,0.5753424657534246,0.3493975903614458,0.22594487539197883,0.22594487539197883,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & opponent_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,80,0.08032128514056225,0.575,0.3493975903614458,0.22560240963855416,0.22560240963855416,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=opponent_prev_unsafe & gap_direction=behind & max_risk_level=risk_0.1,3,40,0.040160642570281124,0.575,0.3493975903614458,0.22560240963855416,0.22560240963855416,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,round_phase=late_r9plus & max_risk_level=risk_0.9 & model_slug=gpt-5.4-nano,3,40,0.040160642570281124,0.575,0.3493975903614458,0.22560240963855416,0.22560240963855416,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & own_risk_state=risk_mid & max_risk_level=risk_0.9,3,47,0.04718875502008032,0.574468085106383,0.3493975903614458,0.22507049474493723,0.22507049474493723,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & opponent_risk_state=risk_mid & max_risk_level=risk_0.9,3,47,0.04718875502008032,0.574468085106383,0.3493975903614458,0.22507049474493723,0.22507049474493723,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=opponent_prev_unsafe & round_phase=mid_r5_8 & model_slug=gpt-5.4-nano,3,54,0.05421686746987952,0.5740740740740741,0.3493975903614458,0.22467648371262827,0.22467648371262827,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & own_risk_state=risk_zero & round_phase=mid_r5_8,3,64,0.0642570281124498,0.125,0.3493975903614458,-0.2243975903614458,0.2243975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & max_risk_level=risk_0.1,2,89,0.0893574297188755,0.5730337078651685,0.3493975903614458,0.2236361175037227,0.2236361175037227,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & own_risk_state=risk_low & max_risk_level=risk_0.1,3,89,0.0893574297188755,0.5730337078651685,0.3493975903614458,0.2236361175037227,0.2236361175037227,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_low & max_risk_level=risk_0.1,3,84,0.08433734939759036,0.5714285714285714,0.3493975903614458,0.2220309810671256,0.2220309810671256,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & max_risk_level=risk_0.6 & model_slug=gpt-5.4-nano,3,56,0.05622489959839357,0.5714285714285714,0.3493975903614458,0.2220309810671256,0.2220309810671256,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_low & round_phase=late_r9plus & model_slug=gpt-5.4-nano,3,49,0.04919678714859438,0.5714285714285714,0.3493975903614458,0.2220309810671256,0.2220309810671256,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & max_risk_level=risk_0.9 & model_slug=gpt-5.4-nano,3,42,0.04216867469879518,0.5714285714285714,0.3493975903614458,0.2220309810671256,0.2220309810671256,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & opponent_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,42,0.04216867469879518,0.5714285714285714,0.3493975903614458,0.2220309810671256,0.2220309810671256,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & max_risk_level=risk_0.9 & model_slug=gpt-5.4-nano,3,42,0.04216867469879518,0.5714285714285714,0.3493975903614458,0.2220309810671256,0.2220309810671256,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & model_slug=gpt-5-nano,2,47,0.04718875502008032,0.1276595744680851,0.3493975903614458,-0.2217380158933607,0.2217380158933607,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & own_risk_state=risk_low & model_slug=gpt-5-nano,3,47,0.04718875502008032,0.1276595744680851,0.3493975903614458,-0.2217380158933607,0.2217380158933607,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_mid & round_phase=mid_r5_8 & model_slug=gpt-5.4-nano,3,72,0.07228915662650602,0.5694444444444444,0.3493975903614458,0.22004685408299862,0.22004685408299862,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & opponent_risk_state=risk_low & model_slug=gpt-5.4-nano,3,65,0.06526104417670683,0.5692307692307692,0.3493975903614458,0.2198331788693234,0.2198331788693234,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & round_phase=mid_r5_8,2,184,0.18473895582329317,0.13043478260869565,0.3493975903614458,-0.21896280775275015,0.21896280775275015,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & round_phase=mid_r5_8,2,184,0.18473895582329317,0.13043478260869565,0.3493975903614458,-0.21896280775275015,0.21896280775275015,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & round_phase=mid_r5_8,3,184,0.18473895582329317,0.13043478260869565,0.3493975903614458,-0.21896280775275015,0.21896280775275015,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_zero & round_phase=mid_r5_8,2,69,0.06927710843373494,0.13043478260869565,0.3493975903614458,-0.21896280775275015,0.21896280775275015,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & gap_magnitude=gap_1plus & own_risk_state=risk_mid,3,44,0.04417670682730924,0.5681818181818182,0.3493975903614458,0.21878422782037243,0.21878422782037243,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & gap_magnitude=gap_1plus & opponent_risk_state=risk_mid,3,44,0.04417670682730924,0.5681818181818182,0.3493975903614458,0.21878422782037243,0.21878422782037243,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,round_phase=late_r9plus & model_slug=gpt-5.4-nano,2,120,0.12048192771084337,0.5666666666666667,0.3493975903614458,0.21726907630522085,0.21726907630522085,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & opponent_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,60,0.060240963855421686,0.5666666666666667,0.3493975903614458,0.21726907630522085,0.21726907630522085,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,round_phase=early_r2_4 & max_risk_level=risk_0.9 & model_slug=gpt-5.4-nano,3,60,0.060240963855421686,0.5666666666666667,0.3493975903614458,0.21726907630522085,0.21726907630522085,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_mid & max_risk_level=risk_0.9 & model_slug=gpt-5-nano,3,68,0.06827309236947791,0.1323529411764706,0.3493975903614458,-0.2170446491849752,0.2170446491849752,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,max_risk_level=risk_0.1 & model_slug=gpt-5-nano,2,166,0.16666666666666666,0.13253012048192772,0.3493975903614458,-0.21686746987951808,0.21686746987951808,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,39,0.0391566265060241,0.5641025641025641,0.3493975903614458,0.2147049737411183,0.2147049737411183,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & round_phase=late_r9plus & model_slug=gpt-5.4-nano,3,55,0.055220883534136546,0.5636363636363636,0.3493975903614458,0.2142387732749178,0.2142387732749178,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & own_risk_state=risk_mid & model_slug=gpt-5.4-nano,3,80,0.08032128514056225,0.5625,0.3493975903614458,0.2131024096385542,0.2131024096385542,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & max_risk_level=risk_0.1 & model_slug=gpt-5.4-nano,3,64,0.0642570281124498,0.5625,0.3493975903614458,0.2131024096385542,0.2131024096385542,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & gap_magnitude=gap_0_5_1 & opponent_risk_state=risk_low,3,48,0.04819277108433735,0.5625,0.3493975903614458,0.2131024096385542,0.2131024096385542,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,round_phase=mid_r5_8 & max_risk_level=risk_0.6 & model_slug=gpt-5-nano,3,66,0.06626506024096386,0.13636363636363635,0.3493975903614458,-0.21303395399780944,0.21303395399780944,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & round_phase=mid_r5_8,3,80,0.08032128514056225,0.1375,0.3493975903614458,-0.2118975903614458,0.2118975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,80,0.08032128514056225,0.1375,0.3493975903614458,-0.2118975903614458,0.2118975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & round_phase=mid_r5_8,3,80,0.08032128514056225,0.1375,0.3493975903614458,-0.2118975903614458,0.2118975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low & round_phase=mid_r5_8,3,80,0.08032128514056225,0.1375,0.3493975903614458,-0.2118975903614458,0.2118975903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,round_phase=early_r2_4 & model_slug=gpt-5.4-nano,2,180,0.18072289156626506,0.5611111111111111,0.3493975903614458,0.21171352074966532,0.21171352074966532,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & opponent_risk_state=risk_mid & round_phase=mid_r5_8,3,41,0.04116465863453815,0.5609756097560976,0.3493975903614458,0.21157801939465182,0.21157801939465182,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & round_phase=mid_r5_8 & max_risk_level=risk_0.9,3,58,0.05823293172690763,0.13793103448275862,0.3493975903614458,-0.21146655587868718,0.21146655587868718,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,model_slug=gpt-5-nano,1,498,0.5,0.13855421686746988,0.3493975903614458,-0.21084337349397592,0.21084337349397592,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,max_risk_level=risk_0.6 & model_slug=gpt-5-nano,2,166,0.16666666666666666,0.13855421686746988,0.3493975903614458,-0.21084337349397592,0.21084337349397592,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,model_slug=gpt-5.4-nano,1,498,0.5,0.5602409638554217,0.3493975903614458,0.21084337349397586,0.21084337349397586,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & round_phase=early_r2_4 & model_slug=gpt-5.4-nano,3,50,0.050200803212851405,0.56,0.3493975903614458,0.21060240963855426,0.21060240963855426,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_5_1 & round_phase=early_r2_4 & max_risk_level=risk_0.1,3,50,0.050200803212851405,0.56,0.3493975903614458,0.21060240963855426,0.21060240963855426,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & gap_direction=ahead,2,118,0.11847389558232932,0.559322033898305,0.3493975903614458,0.20992444353685924,0.20992444353685924,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_zero & max_risk_level=risk_0.6,3,93,0.09337349397590361,0.13978494623655913,0.3493975903614458,-0.20961264412488667,0.20961264412488667,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_low & opponent_risk_state=risk_low & max_risk_level=risk_0.6,3,50,0.050200803212851405,0.14,0.3493975903614458,-0.20939759036144578,0.20939759036144578,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_low & max_risk_level=risk_0.6 & model_slug=gpt-5-nano,3,57,0.0572289156626506,0.14035087719298245,0.3493975903614458,-0.20904671316846335,0.20904671316846335,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & round_phase=mid_r5_8 & max_risk_level=risk_0.6,3,64,0.0642570281124498,0.140625,0.3493975903614458,-0.2087725903614458,0.2087725903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & round_phase=mid_r5_8 & max_risk_level=risk_0.6,3,64,0.0642570281124498,0.140625,0.3493975903614458,-0.2087725903614458,0.2087725903614458,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_zero & model_slug=gpt-5-nano,3,218,0.21887550200803213,0.14220183486238533,0.3493975903614458,-0.20719575549906047,0.20719575549906047,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,opponent_risk_state=risk_zero & model_slug=gpt-5-nano,2,238,0.2389558232931727,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low,2,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_low,2,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low,2,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low,2,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & own_risk_state=risk_low,3,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_low,3,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & own_risk_state=risk_low & opponent_risk_state=risk_low,3,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_low & opponent_risk_state=risk_low,3,140,0.14056224899598393,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & own_risk_state=risk_zero & max_risk_level=risk_0.6,3,84,0.08433734939759036,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & opponent_risk_state=risk_zero & max_risk_level=risk_0.6,3,84,0.08433734939759036,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & own_risk_state=risk_zero & max_risk_level=risk_0.6,3,84,0.08433734939759036,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & opponent_risk_state=risk_zero & max_risk_level=risk_0.6,3,84,0.08433734939759036,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_zero & opponent_risk_state=risk_zero & max_risk_level=risk_0.6,3,84,0.08433734939759036,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & round_phase=late_r9plus & max_risk_level=risk_0.1,3,42,0.04216867469879518,0.14285714285714285,0.3493975903614458,-0.20654044750430295,0.20654044750430295,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & model_slug=gpt-5.4-nano,2,198,0.19879518072289157,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,round_phase=mid_r5_8 & model_slug=gpt-5.4-nano,2,198,0.19879518072289157,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & gap_magnitude=gap_1plus & model_slug=gpt-5.4-nano,3,99,0.09939759036144578,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & gap_magnitude=gap_1plus & model_slug=gpt-5.4-nano,3,99,0.09939759036144578,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & opponent_risk_state=risk_mid,2,63,0.06325301204819277,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_unsafe & gap_direction=ahead,2,54,0.05421686746987952,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_low & round_phase=early_r2_4 & model_slug=gpt-5.4-nano,3,45,0.045180722891566265,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,own_risk_state=risk_mid & round_phase=early_r2_4 & model_slug=gpt-5.4-nano,3,45,0.045180722891566265,0.5555555555555556,0.3493975903614458,0.20615796519410978,0.20615796519410978,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & model_slug=gpt-5.4-nano,2,110,0.11044176706827309,0.5545454545454546,0.3493975903614458,0.20514786418400877,0.20514786418400877,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,max_risk_level=risk_0.9 & model_slug=gpt-5-nano,2,166,0.16666666666666666,0.14457831325301204,0.3493975903614458,-0.20481927710843376,0.20481927710843376,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & own_risk_state=risk_mid,2,83,0.08333333333333333,0.5542168674698795,0.3493975903614458,0.20481927710843373,0.20481927710843373,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=ahead & opponent_risk_state=risk_mid,2,83,0.08333333333333333,0.5542168674698795,0.3493975903614458,0.20481927710843373,0.20481927710843373,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_unsafe & gap_magnitude=gap_0_5_1 & model_slug=gpt-5.4-nano,3,56,0.05622489959839357,0.5535714285714286,0.3493975903614458,0.2041738382099828,0.2041738382099828,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=behind & model_slug=gpt-5.4-nano,2,188,0.18875502008032127,0.5531914893617021,0.3493975903614458,0.20379389900025635,0.20379389900025635,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=own_prev_unsafe & own_risk_state=risk_low & opponent_risk_state=risk_low,3,47,0.04718875502008032,0.5531914893617021,0.3493975903614458,0.20379389900025635,0.20379389900025635,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & round_phase=late_r9plus & max_risk_level=risk_0.6,3,48,0.04819277108433735,0.14583333333333334,0.3493975903614458,-0.20356425702811246,0.20356425702811246,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_1plus & round_phase=late_r9plus & model_slug=gpt-5.4-nano,3,76,0.07630522088353414,0.5526315789473685,0.3493975903614458,0.20323398858592268,0.20323398858592268,unsafe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_direction=near_tied & round_phase=mid_r5_8 & max_risk_level=risk_0.9,3,68,0.06827309236947791,0.14705882352941177,0.3493975903614458,-0.20233876683203403,0.20233876683203403,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,gap_magnitude=gap_0_0_5 & round_phase=mid_r5_8 & max_risk_level=risk_0.9,3,68,0.06827309236947791,0.14705882352941177,0.3493975903614458,-0.20233876683203403,0.20233876683203403,safe_rule
family_family_chatgpt_baseline_r2,family_chatgpt baseline round 2+,prev_state=both_prev_safe & opponent_risk_state=risk_low & model_slug=gpt-5-nano,3,122,0.12248995983935743,0.14754098360655737,0.3493975903614458,-0.20185660675488842,0.20185660675488842,safe_rule
