participant_id,group_id,round_number,max_private_risk,decision,decision_opponent,decision_lag,decision_opponent_lag,acc_steps,acc_steps_opponent,acc_steps_lag,acc_steps_opponent_lag,delta_steps_lag,won_race,num_rounds,sex,age,nationality_group,risk_gamble_choice
P0296,G0138,3,0.6,1.0,1.0,1,1,4.5,4.0,3.0,2.5,0.5,0.0,8.0,Female,43-47,Other,5.0
P0296,G0138,4,0.6,1.0,0.0,1,1,6.0,5.0,4.5,4.0,0.5,0.0,8.0,Female,43-47,Other,5.0
P0296,G0138,5,0.6,1.0,1.0,1,0,7.5,6.5,6.0,5.0,1.0,0.0,8.0,Female,43-47,Other,5.0
P0296,G0138,6,0.6,1.0,1.0,1,1,9.0,8.0,7.5,6.5,1.0,0.0,8.0,Female,43-47,Other,5.0
P0296,G0138,7,0.6,1.0,0.0,1,1,10.5,9.0,9.0,8.0,1.0,0.0,8.0,Female,43-47,Other,5.0
P0296,G0138,8,0.6,1.0,1.0,1,0,12.0,10.5,10.5,9.0,1.5,1.0,8.0,Female,43-47,Other,5.0
P0297,G0054,1,0.6,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,2,0.6,0.0,0.0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,3,0.6,1.0,0.0,0,0,3.5,3.0,2.0,2.0,0.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,4,0.6,0.0,0.0,1,0,4.5,4.0,3.5,3.0,0.5,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,5,0.6,1.0,0.0,0,0,6.0,5.0,4.5,4.0,0.5,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,6,0.6,0.0,0.0,1,0,7.0,6.0,6.0,5.0,1.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,7,0.6,0.0,0.0,0,0,8.0,7.0,7.0,6.0,1.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,8,0.6,0.0,0.0,0,0,9.0,8.0,8.0,7.0,1.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,9,0.6,0.0,0.0,0,0,10.0,9.0,9.0,8.0,1.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,10,0.6,0.0,0.0,0,0,11.0,10.0,10.0,9.0,1.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,11,0.6,0.0,0.0,0,0,12.0,11.0,11.0,10.0,1.0,0.0,12.0,Male,28-32,Other,1.0
P0297,G0054,12,0.6,0.0,0.0,0,0,13.0,12.0,12.0,11.0,1.0,1.0,12.0,Male,28-32,Other,1.0
P0298,G0110,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,2,0.6,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,3,0.6,0.0,1.0,1,1,4.0,4.5,3.0,3.0,0.0,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,4,0.6,1.0,0.0,0,1,5.5,5.5,4.0,4.5,-0.5,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,5,0.6,1.0,1.0,1,0,7.0,7.0,5.5,5.5,0.0,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,6,0.6,1.0,1.0,1,1,8.5,8.5,7.0,7.0,0.0,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,7,0.6,1.0,1.0,1,1,10.0,10.0,8.5,8.5,0.0,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,8,0.6,1.0,0.0,1,1,11.5,11.0,10.0,10.0,0.0,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,9,0.6,1.0,1.0,1,0,13.0,12.5,11.5,11.0,0.5,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,10,0.6,1.0,0.0,1,1,14.5,13.5,13.0,12.5,0.5,0.0,11.0,Male,38-42,South Africa,0.0
P0298,G0110,11,0.6,1.0,1.0,1,0,16.0,15.0,14.5,13.5,1.0,1.0,11.0,Male,38-42,South Africa,0.0
P0299,G0025,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,7.0,Female,43-47,South Africa,5.0
P0299,G0025,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,7.0,Female,43-47,South Africa,5.0
P0299,G0025,3,0.9,1.0,1.0,0,1,4.0,4.0,2.5,2.5,0.0,0.0,7.0,Female,43-47,South Africa,5.0
P0299,G0025,4,0.9,0.0,0.0,1,1,5.0,5.0,4.0,4.0,0.0,0.0,7.0,Female,43-47,South Africa,5.0
P0299,G0025,5,0.9,0.0,1.0,0,0,6.0,6.5,5.0,5.0,0.0,0.0,7.0,Female,43-47,South Africa,5.0
P0299,G0025,6,0.9,0.0,0.0,0,1,7.0,7.5,6.0,6.5,-0.5,0.0,7.0,Female,43-47,South Africa,5.0
P0299,G0025,7,0.9,1.0,1.0,0,0,8.5,9.0,7.0,7.5,-0.5,0.0,7.0,Female,43-47,South Africa,5.0
P0300,G0046,1,0.1,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,2,0.1,1.0,0.0,0,0,2.5,2.0,1.0,1.0,0.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,3,0.1,0.0,0.0,1,0,3.5,3.0,2.5,2.0,0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,4,0.1,1.0,1.0,0,0,5.0,4.5,3.5,3.0,0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,5,0.1,1.0,1.0,1,1,6.5,6.0,5.0,4.5,0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,6,0.1,0.0,1.0,1,1,7.5,7.5,6.5,6.0,0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,7,0.1,0.0,0.0,0,1,8.5,8.5,7.5,7.5,0.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,8,0.1,0.0,1.0,0,0,9.5,10.0,8.5,8.5,0.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,9,0.1,1.0,1.0,0,1,11.0,11.5,9.5,10.0,-0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,10,0.1,0.0,1.0,1,1,12.0,13.0,11.0,11.5,-0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,11,0.1,1.0,0.0,0,1,13.5,14.0,12.0,13.0,-1.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,12,0.1,1.0,0.0,1,0,15.0,15.0,13.5,14.0,-0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,13,0.1,1.0,1.0,1,0,16.5,16.5,15.0,15.0,0.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,14,0.1,1.0,1.0,1,1,18.0,18.0,16.5,16.5,0.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,15,0.1,1.0,0.0,1,1,19.5,19.0,18.0,18.0,0.0,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,16,0.1,1.0,1.0,1,0,21.0,20.5,19.5,19.0,0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,17,0.1,1.0,1.0,1,1,22.5,22.0,21.0,20.5,0.5,0.0,18.0,Female,28-32,South Africa,2.0
P0300,G0046,18,0.1,1.0,1.0,1,1,24.0,23.5,22.5,22.0,0.5,1.0,18.0,Female,28-32,South Africa,2.0
P0301,G0173,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,2,0.9,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,3,0.9,1.0,1.0,1,0,4.5,4.0,3.0,2.5,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,4,0.9,0.0,0.0,1,1,5.5,5.0,4.5,4.0,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,5,0.9,0.0,1.0,0,0,6.5,6.5,5.5,5.0,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,6,0.9,1.0,0.0,0,1,8.0,7.5,6.5,6.5,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,7,0.9,0.0,1.0,1,0,9.0,9.0,8.0,7.5,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,8,0.9,1.0,0.0,0,1,10.5,10.0,9.0,9.0,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,9,0.9,1.0,1.0,1,0,12.0,11.5,10.5,10.0,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,10,0.9,0.0,0.0,1,1,13.0,12.5,12.0,11.5,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,11,0.9,0.0,1.0,0,0,14.0,14.0,13.0,12.5,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,12,0.9,1.0,0.0,0,1,15.5,15.0,14.0,14.0,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,13,0.9,1.0,1.0,1,0,17.0,16.5,15.5,15.0,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,14,0.9,0.0,1.0,1,1,18.0,18.0,17.0,16.5,0.5,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,15,0.9,1.0,1.0,0,1,19.5,19.5,18.0,18.0,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,16,0.9,1.0,1.0,1,1,21.0,21.0,19.5,19.5,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,17,0.9,1.0,1.0,1,1,22.5,22.5,21.0,21.0,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,18,0.9,1.0,1.0,1,1,24.0,24.0,22.5,22.5,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,19,0.9,1.0,1.0,1,1,25.5,25.5,24.0,24.0,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,20,0.9,1.0,1.0,1,1,27.0,27.0,25.5,25.5,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,21,0.9,1.0,1.0,1,1,28.5,28.5,27.0,27.0,0.0,0.0,22.0,Female,53-57,Other,2.0
P0301,G0173,22,0.9,1.0,1.0,1,1,30.0,30.0,28.5,28.5,0.0,1.0,22.0,Female,53-57,Other,2.0
P0302,G0041,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,6.0,Female,48-52,South Africa,4.0
P0302,G0041,2,0.9,0.0,0.0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,Female,48-52,South Africa,4.0
P0302,G0041,3,0.9,0.0,1.0,0,0,3.0,3.5,2.0,2.0,0.0,0.0,6.0,Female,48-52,South Africa,4.0
P0302,G0041,4,0.9,1.0,0.0,0,1,4.5,4.5,3.0,3.5,-0.5,0.0,6.0,Female,48-52,South Africa,4.0
P0302,G0041,5,0.9,0.0,0.0,1,0,5.5,5.5,4.5,4.5,0.0,0.0,6.0,Female,48-52,South Africa,4.0
P0302,G0041,6,0.9,0.0,1.0,0,0,6.5,7.0,5.5,5.5,0.0,0.0,6.0,Female,48-52,South Africa,4.0
P0303,G0100,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Female,33-37,Poland,1.0
P0303,G0100,2,0.9,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,5.0,Female,33-37,Poland,1.0
P0303,G0100,3,0.9,0.0,1.0,1,1,4.0,4.5,3.0,3.0,0.0,0.0,5.0,Female,33-37,Poland,1.0
P0303,G0100,4,0.9,1.0,0.0,0,1,5.5,5.5,4.0,4.5,-0.5,0.0,5.0,Female,33-37,Poland,1.0
P0303,G0100,5,0.9,1.0,1.0,1,0,7.0,7.0,5.5,5.5,0.0,1.0,5.0,Female,33-37,Poland,1.0
P0304,G0117,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,2,0.6,0.0,1.0,1,1,2.5,3.0,1.5,1.5,0.0,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,3,0.6,0.0,1.0,0,1,3.5,4.5,2.5,3.0,-0.5,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,4,0.6,1.0,0.0,0,1,5.0,5.5,3.5,4.5,-1.0,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,5,0.6,1.0,0.0,1,0,6.5,6.5,5.0,5.5,-0.5,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,6,0.6,0.0,0.0,1,0,7.5,7.5,6.5,6.5,0.0,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,7,0.6,0.0,0.0,0,0,8.5,8.5,7.5,7.5,0.0,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,8,0.6,0.0,1.0,0,0,9.5,10.0,8.5,8.5,0.0,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,9,0.6,0.0,0.0,0,1,10.5,11.0,9.5,10.0,-0.5,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,10,0.6,1.0,0.0,0,0,12.0,12.0,10.5,11.0,-0.5,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,11,0.6,0.0,0.0,1,0,13.0,13.0,12.0,12.0,0.0,0.0,12.0,Male,18-22,Other,2.0
P0304,G0117,12,0.6,0.0,1.0,0,0,14.0,14.5,13.0,13.0,0.0,0.0,12.0,Male,18-22,Other,2.0
P0305,G0051,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,7.0,Female,18-22,South Africa,5.0
P0305,G0051,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,7.0,Female,18-22,South Africa,5.0
P0305,G0051,3,0.9,1.0,1.0,0,1,4.0,4.0,2.5,2.5,0.0,0.0,7.0,Female,18-22,South Africa,5.0
P0305,G0051,4,0.9,1.0,0.0,1,1,5.5,5.0,4.0,4.0,0.0,0.0,7.0,Female,18-22,South Africa,5.0
P0305,G0051,5,0.9,1.0,1.0,1,0,7.0,6.5,5.5,5.0,0.5,0.0,7.0,Female,18-22,South Africa,5.0
P0305,G0051,6,0.9,0.0,1.0,1,1,8.0,8.0,7.0,6.5,0.5,0.0,7.0,Female,18-22,South Africa,5.0
P0305,G0051,7,0.9,1.0,1.0,0,1,9.5,9.5,8.0,8.0,0.0,1.0,7.0,Female,18-22,South Africa,5.0
P0306,G0111,1,0.6,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,2,0.6,1.0,1.0,0,1,2.5,3.0,1.0,1.5,-0.5,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,3,0.6,0.0,0.0,1,1,3.5,4.0,2.5,3.0,-0.5,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,4,0.6,0.0,1.0,0,0,4.5,5.5,3.5,4.0,-0.5,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,5,0.6,1.0,1.0,0,1,6.0,7.0,4.5,5.5,-1.0,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,6,0.6,0.0,0.0,1,1,7.0,8.0,6.0,7.0,-1.0,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,7,0.6,0.0,1.0,0,0,8.0,9.5,7.0,8.0,-1.0,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,8,0.6,1.0,1.0,0,1,9.5,11.0,8.0,9.5,-1.5,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,9,0.6,0.0,0.0,1,1,10.5,12.0,9.5,11.0,-1.5,0.0,10.0,Male,23-27,Other,1.0
P0306,G0111,10,0.6,0.0,1.0,0,0,11.5,13.5,10.5,12.0,-1.5,0.0,10.0,Male,23-27,Other,1.0
P0307,G0057,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,6.0,Female,23-27,Other,0.0
P0307,G0057,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,6.0,Female,23-27,Other,0.0
P0307,G0057,3,0.1,1.0,1.0,1,1,4.5,4.5,3.0,3.0,0.0,0.0,6.0,Female,23-27,Other,0.0
P0307,G0057,4,0.1,1.0,1.0,1,1,6.0,6.0,4.5,4.5,0.0,0.0,6.0,Female,23-27,Other,0.0
P0307,G0057,5,0.1,1.0,1.0,1,1,7.5,7.5,6.0,6.0,0.0,0.0,6.0,Female,23-27,Other,0.0
P0307,G0057,6,0.1,1.0,0.0,1,1,9.0,8.5,7.5,7.5,0.0,1.0,6.0,Female,23-27,Other,0.0
P0308,G0004,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Male,43-47,South Africa,2.0
P0308,G0004,2,0.1,1.0,1.0,1,1,3.0,3.0,1.5,1.5,0.0,0.0,5.0,Male,43-47,South Africa,2.0
P0308,G0004,3,0.1,1.0,1.0,1,1,4.5,4.5,3.0,3.0,0.0,0.0,5.0,Male,43-47,South Africa,2.0
P0308,G0004,4,0.1,1.0,1.0,1,1,6.0,6.0,4.5,4.5,0.0,0.0,5.0,Male,43-47,South Africa,2.0
P0308,G0004,5,0.1,1.0,1.0,1,1,7.5,7.5,6.0,6.0,0.0,1.0,5.0,Male,43-47,South Africa,2.0
P0309,G0168,1,0.9,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,6.0,Male,38-42,Poland,1.0
P0309,G0168,2,0.9,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,6.0,Male,38-42,Poland,1.0
P0309,G0168,3,0.9,1.0,1.0,1,0,4.5,4.0,3.0,2.5,0.5,0.0,6.0,Male,38-42,Poland,1.0
P0309,G0168,4,0.9,1.0,1.0,1,1,6.0,5.5,4.5,4.0,0.5,0.0,6.0,Male,38-42,Poland,1.0
P0309,G0168,5,0.9,1.0,1.0,1,1,7.5,7.0,6.0,5.5,0.5,0.0,6.0,Male,38-42,Poland,1.0
P0309,G0168,6,0.9,1.0,1.0,1,1,9.0,8.5,7.5,7.0,0.5,1.0,6.0,Male,38-42,Poland,1.0
P0310,G0162,1,0.9,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,2,0.9,0.0,0.0,0,0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,3,0.9,0.0,1.0,0,0,3.0,3.5,2.0,2.0,0.0,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,4,0.9,0.0,0.0,0,1,4.0,4.5,3.0,3.5,-0.5,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,5,0.9,0.0,0.0,0,0,5.0,5.5,4.0,4.5,-0.5,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,6,0.9,0.0,0.0,0,0,6.0,6.5,5.0,5.5,-0.5,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,7,0.9,0.0,0.0,0,0,7.0,7.5,6.0,6.5,-0.5,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,8,0.9,0.0,0.0,0,0,8.0,8.5,7.0,7.5,-0.5,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0310,G0162,9,0.9,0.0,0.0,0,0,9.0,9.5,8.0,8.5,-0.5,0.0,9.0,Prefer not to say,18-22,South Africa,0.0
P0311,G0022,1,0.1,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,5.0,Male,23-27,South Africa,1.0
P0311,G0022,2,0.1,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,5.0,Male,23-27,South Africa,1.0
P0311,G0022,3,0.1,1.0,1.0,1,0,4.5,4.0,3.0,2.5,0.5,0.0,5.0,Male,23-27,South Africa,1.0
P0311,G0022,4,0.1,1.0,1.0,1,1,6.0,5.5,4.5,4.0,0.5,0.0,5.0,Male,23-27,South Africa,1.0
P0311,G0022,5,0.1,1.0,0.0,1,1,7.5,6.5,6.0,5.5,0.5,1.0,5.0,Male,23-27,South Africa,1.0
P0312,G0040,1,0.6,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Female,23-27,South Africa,0.0
P0312,G0040,2,0.6,1.0,0.0,0,1,2.5,2.5,1.0,1.5,-0.5,0.0,5.0,Female,23-27,South Africa,0.0
P0312,G0040,3,0.6,0.0,0.0,1,0,3.5,3.5,2.5,2.5,0.0,0.0,5.0,Female,23-27,South Africa,0.0
P0312,G0040,4,0.6,1.0,1.0,0,0,5.0,5.0,3.5,3.5,0.0,0.0,5.0,Female,23-27,South Africa,0.0
P0312,G0040,5,0.6,0.0,1.0,1,1,6.0,6.5,5.0,5.0,0.0,0.0,5.0,Female,23-27,South Africa,0.0
P0313,G0119,1,0.6,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,6.0,Female,23-27,South Africa,5.0
P0313,G0119,2,0.6,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,6.0,Female,23-27,South Africa,5.0
P0313,G0119,3,0.6,1.0,0.0,0,1,3.5,3.5,2.0,2.5,-0.5,0.0,6.0,Female,23-27,South Africa,5.0
P0313,G0119,4,0.6,0.0,0.0,1,0,4.5,4.5,3.5,3.5,0.0,0.0,6.0,Female,23-27,South Africa,5.0
P0313,G0119,5,0.6,0.0,1.0,0,0,5.5,6.0,4.5,4.5,0.0,0.0,6.0,Female,23-27,South Africa,5.0
P0313,G0119,6,0.6,1.0,0.0,0,1,7.0,7.0,5.5,6.0,-0.5,1.0,6.0,Female,23-27,South Africa,5.0
P0314,G0128,1,0.9,1.0,0.0,-1,-1,1.5,1.0,0.0,0.0,0.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,2,0.9,0.0,1.0,1,0,2.5,2.5,1.5,1.0,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,3,0.9,1.0,0.0,0,1,4.0,3.5,2.5,2.5,0.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,4,0.9,0.0,0.0,1,0,5.0,4.5,4.0,3.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,5,0.9,0.0,0.0,0,0,6.0,5.5,5.0,4.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,6,0.9,0.0,0.0,0,0,7.0,6.5,6.0,5.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,7,0.9,0.0,0.0,0,0,8.0,7.5,7.0,6.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,8,0.9,0.0,0.0,0,0,9.0,8.5,8.0,7.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,9,0.9,0.0,0.0,0,0,10.0,9.5,9.0,8.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,10,0.9,0.0,0.0,0,0,11.0,10.5,10.0,9.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,11,0.9,1.0,0.0,0,0,12.5,11.5,11.0,10.5,0.5,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,12,0.9,0.0,0.0,1,0,13.5,12.5,12.5,11.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,13,0.9,0.0,0.0,0,0,14.5,13.5,13.5,12.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,14,0.9,0.0,0.0,0,0,15.5,14.5,14.5,13.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,15,0.9,0.0,0.0,0,0,16.5,15.5,15.5,14.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,16,0.9,0.0,0.0,0,0,17.5,16.5,16.5,15.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,17,0.9,0.0,0.0,0,0,18.5,17.5,17.5,16.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,18,0.9,0.0,0.0,0,0,19.5,18.5,18.5,17.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,19,0.9,0.0,0.0,0,0,20.5,19.5,19.5,18.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,20,0.9,0.0,0.0,0,0,21.5,20.5,20.5,19.5,1.0,0.0,21.0,Male,18-22,Other,2.0
P0314,G0128,21,0.9,0.0,0.0,0,0,22.5,21.5,21.5,20.5,1.0,1.0,21.0,Male,18-22,Other,2.0
P0315,G0006,1,0.1,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Female,28-32,Poland,0.0
P0315,G0006,2,0.1,1.0,0.0,0,1,2.5,2.5,1.0,1.5,-0.5,0.0,5.0,Female,28-32,Poland,0.0
P0315,G0006,3,0.1,1.0,1.0,1,0,4.0,4.0,2.5,2.5,0.0,0.0,5.0,Female,28-32,Poland,0.0
P0315,G0006,4,0.1,0.0,1.0,1,1,5.0,5.5,4.0,4.0,0.0,0.0,5.0,Female,28-32,Poland,0.0
P0315,G0006,5,0.1,1.0,1.0,0,1,6.5,7.0,5.0,5.5,-0.5,0.0,5.0,Female,28-32,Poland,0.0
P0316,G0150,1,0.1,0.0,0.0,-1,-1,1.0,1.0,0.0,0.0,0.0,0.0,8.0,Female,23-27,South Africa,0.0
P0316,G0150,2,0.1,0.0,1.0,0,0,2.0,2.5,1.0,1.0,0.0,0.0,8.0,Female,23-27,South Africa,0.0
P0316,G0150,3,0.1,1.0,1.0,0,1,3.5,4.0,2.0,2.5,-0.5,0.0,8.0,Female,23-27,South Africa,0.0
P0316,G0150,4,0.1,1.0,1.0,1,1,5.0,5.5,3.5,4.0,-0.5,0.0,8.0,Female,23-27,South Africa,0.0
P0316,G0150,5,0.1,1.0,0.0,1,1,6.5,6.5,5.0,5.5,-0.5,0.0,8.0,Female,23-27,South Africa,0.0
P0316,G0150,6,0.1,1.0,0.0,1,0,8.0,7.5,6.5,6.5,0.0,0.0,8.0,Female,23-27,South Africa,0.0
P0316,G0150,7,0.1,1.0,1.0,1,0,9.5,9.0,8.0,7.5,0.5,0.0,8.0,Female,23-27,South Africa,0.0
P0316,G0150,8,0.1,1.0,0.0,1,1,11.0,10.0,9.5,9.0,0.5,1.0,8.0,Female,23-27,South Africa,0.0
P0317,G0066,1,0.9,0.0,1.0,-1,-1,1.0,1.5,0.0,0.0,0.0,0.0,5.0,Female,23-27,South Africa,5.0
P0317,G0066,2,0.9,0.0,1.0,0,1,2.0,3.0,1.0,1.5,-0.5,0.0,5.0,Female,23-27,South Africa,5.0
P0317,G0066,3,0.9,1.0,0.0,0,1,3.5,4.0,2.0,3.0,-1.0,0.0,5.0,Female,23-27,South Africa,5.0
P0317,G0066,4,0.9,1.0,0.0,1,0,5.0,5.0,3.5,4.0,-0.5,0.0,5.0,Female,23-27,South Africa,5.0
P0317,G0066,5,0.9,0.0,0.0,1,0,6.0,6.0,5.0,5.0,0.0,1.0,5.0,Female,23-27,South Africa,5.0
P0318,G0021,1,0.6,1.0,1.0,-1,-1,1.5,1.5,0.0,0.0,0.0,0.0,6.0,Female,28-32,South Africa,2.0
P0318,G0021,2,0.6,1.0,0.0,1,1,3.0,2.5,1.5,1.5,0.0,0.0,6.0,Female,28-32,South Africa,2.0
