model,max_private_risk,persona_condition,prompt_version,protocol_signature,run_phase,run_status,parameter_point,beta,mu,nominal_mu,mutation_regime,Z,n_players,observed_median_phi_U,observed_mean_phi_U,predicted_phi_U,difference
gpt-5.4-nano,0.6,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5555555555555556,0.5055555555555555,0.930623649795965,-0.37506809424040943
gpt-5.4-nano,0.6,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.19230769230769232,0.24552947052947052,0.9999999999999984,-0.8076923076923062
gpt-5.4-nano,0.6,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.19230769230769232,0.24552947052947052,0.930623649795965,-0.7383159574882727
gpt-5.4-nano,0.6,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.14285714285714285,0.20361603674103673,0.9999999999999984,-0.8571428571428557
gpt-5.4-nano,0.6,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.14285714285714285,0.20361603674103673,0.930623649795965,-0.7877665069388222
gpt-5.4-nano,0.6,R3-R3,ai-race-fairgame-v3,633c4faeafa05465068000c0b3eca6e2d3da1dbc0f3943c4c3995fbdee5da435,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3875,0.3916734654234654,0.9999999999999984,-0.6124999999999985
gpt-5.4-nano,0.6,R3-R3,ai-race-fairgame-v3,633c4faeafa05465068000c0b3eca6e2d3da1dbc0f3943c4c3995fbdee5da435,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3875,0.3916734654234654,0.930623649795965,-0.5431236497959651
gpt-5.4-nano,0.6,R3-R4,ai-race-fairgame-v3,a04da013be14b81c0a96714a3b0c302d657fe44c095b5f80c4102d928ed2e133,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.441364121989122,0.9999999999999984,-0.5999999999999984
gpt-5.4-nano,0.6,R3-R4,ai-race-fairgame-v3,a04da013be14b81c0a96714a3b0c302d657fe44c095b5f80c4102d928ed2e133,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.441364121989122,0.930623649795965,-0.530623649795965
gpt-5.4-nano,0.6,R3-R5,ai-race-fairgame-v3,f3594630606c2b3d90eb2aa7b651a2051d94797e4fed441bc5d97912c7fffc61,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.6031746031746031,0.5358766233766235,0.9999999999999984,-0.3968253968253953
gpt-5.4-nano,0.6,R3-R5,ai-race-fairgame-v3,f3594630606c2b3d90eb2aa7b651a2051d94797e4fed441bc5d97912c7fffc61,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.6031746031746031,0.5358766233766235,0.930623649795965,-0.32744904662136187
gpt-5.4-nano,0.6,R3-R6,ai-race-fairgame-v3,22a284604e034bdf1f3d52c778444a919231d19eae85b3dd12e0d85c62e959ac,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.6615384615384616,0.6007631951381951,0.9999999999999984,-0.3384615384615368
gpt-5.4-nano,0.6,R3-R6,ai-race-fairgame-v3,22a284604e034bdf1f3d52c778444a919231d19eae85b3dd12e0d85c62e959ac,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.6615384615384616,0.6007631951381951,0.930623649795965,-0.2690851882575034
gpt-5.4-nano,0.6,R4-R1,ai-race-fairgame-v3,f9cf74c446b8064ed167dcfdd425bf181570a5d96aa555aa238dac6c6488ead0,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2222222222222222,0.29887348762348764,0.9999999999999984,-0.7777777777777762
gpt-5.4-nano,0.6,R4-R1,ai-race-fairgame-v3,f9cf74c446b8064ed167dcfdd425bf181570a5d96aa555aa238dac6c6488ead0,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2222222222222222,0.29887348762348764,0.930623649795965,-0.7084014275737428
gpt-5.4-nano,0.6,R4-R2,ai-race-fairgame-v3,83ce469cce4df11c237a1a2541f90df61bbed457209414a4bba62f1a53bb646f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.14285714285714285,0.25367431179931177,0.9999999999999984,-0.8571428571428557
gpt-5.4-nano,0.6,R4-R2,ai-race-fairgame-v3,83ce469cce4df11c237a1a2541f90df61bbed457209414a4bba62f1a53bb646f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.14285714285714285,0.25367431179931177,0.930623649795965,-0.7877665069388222
gpt-5.4-nano,0.6,R4-R3,ai-race-fairgame-v3,74328960ac82cd23097f1c3144afb85747d52b547e9a398d45f2eb79822cc7b4,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.3782129675879676,0.9999999999999984,-0.5999999999999984
gpt-5.4-nano,0.6,R4-R3,ai-race-fairgame-v3,74328960ac82cd23097f1c3144afb85747d52b547e9a398d45f2eb79822cc7b4,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.3782129675879676,0.930623649795965,-0.530623649795965
gpt-5.4-nano,0.6,R4-R4,ai-race-fairgame-v3,735a80ac8cac8dea6ab019d93f6ed1424be5aed06ba75b92c3afea6a7a8fea20,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4222222222222222,0.466983016983017,0.9999999999999984,-0.5777777777777762
gpt-5.4-nano,0.6,R4-R4,ai-race-fairgame-v3,735a80ac8cac8dea6ab019d93f6ed1424be5aed06ba75b92c3afea6a7a8fea20,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4222222222222222,0.466983016983017,0.930623649795965,-0.5084014275737427
gpt-5.4-nano,0.6,R4-R5,ai-race-fairgame-v3,ed19b6f01a27804dcc4f58eef40600f2a9c0046f71e4890a16134a0abc61ca42,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.6333333333333333,0.5947440753690754,0.9999999999999984,-0.36666666666666514
gpt-5.4-nano,0.6,R4-R5,ai-race-fairgame-v3,ed19b6f01a27804dcc4f58eef40600f2a9c0046f71e4890a16134a0abc61ca42,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.6333333333333333,0.5947440753690754,0.930623649795965,-0.2972903164626317
gpt-5.4-nano,0.6,R4-R6,ai-race-fairgame-v3,d9a1b24a5804b568c5a978b6d3d280584886f62e84fec82584ee10a949abd553,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7857142857142857,0.6884524503274504,0.9999999999999984,-0.21428571428571275
gpt-5.4-nano,0.6,R4-R6,ai-race-fairgame-v3,d9a1b24a5804b568c5a978b6d3d280584886f62e84fec82584ee10a949abd553,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7857142857142857,0.6884524503274504,0.930623649795965,-0.14490936408167931
gpt-5.4-nano,0.6,R5-R1,ai-race-fairgame-v3,7350f8c0202e427dcfe9b37b61891f7146c23e52b002c8164fdc8296963f2abd,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.3680555555555556,0.4201774614274615,0.9999999999999984,-0.6319444444444429
gpt-5.4-nano,0.6,R5-R1,ai-race-fairgame-v3,7350f8c0202e427dcfe9b37b61891f7146c23e52b002c8164fdc8296963f2abd,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.3680555555555556,0.4201774614274615,0.930623649795965,-0.5625680942404094
gpt-5.4-nano,0.6,R5-R2,ai-race-fairgame-v3,a10041be52c538467829267be58023275d5c50cb2879d8bcd5b58e82c7dc3157,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.35714285714285715,0.44279761904761905,0.9999999999999984,-0.6428571428571412
gpt-5.4-nano,0.6,R5-R2,ai-race-fairgame-v3,a10041be52c538467829267be58023275d5c50cb2879d8bcd5b58e82c7dc3157,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.35714285714285715,0.44279761904761905,0.930623649795965,-0.5734807926531078
gpt-5.4-nano,0.6,R5-R3,ai-race-fairgame-v3,b2c7a8fd7b6f9a83fd68ddbe34550d81253f44f313363b7860aeebc9c4955bb0,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.6623931623931625,0.6078686591186592,0.9999999999999984,-0.33760683760683596
gpt-5.4-nano,0.6,R5-R3,ai-race-fairgame-v3,b2c7a8fd7b6f9a83fd68ddbe34550d81253f44f313363b7860aeebc9c4955bb0,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.6623931623931625,0.6078686591186592,0.930623649795965,-0.26823048740280253
gpt-5.4-nano,0.6,R5-R4,ai-race-fairgame-v3,7dfba0ffec6167243614b69bf42677b14b1de1e29bf2971b0cc7f1eeb62db85b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.675,0.6236930430680431,0.9999999999999984,-0.3249999999999984
gpt-5.4-nano,0.6,R5-R4,ai-race-fairgame-v3,7dfba0ffec6167243614b69bf42677b14b1de1e29bf2971b0cc7f1eeb62db85b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.675,0.6236930430680431,0.930623649795965,-0.25562364979596497
gpt-5.4-nano,0.6,R5-R5,ai-race-fairgame-v3,c550b8569943f18cfc320381a5908f7e182049d6a2058534c46721cde9ddebc7,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.75,0.7425385031635032,0.9999999999999984,-0.24999999999999845
gpt-5.4-nano,0.6,R5-R5,ai-race-fairgame-v3,c550b8569943f18cfc320381a5908f7e182049d6a2058534c46721cde9ddebc7,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.75,0.7425385031635032,0.930623649795965,-0.180623649795965
gpt-5.4-nano,0.6,R5-R6,ai-race-fairgame-v3,2207828956cabbf4a42c5ae35b01532d9ad804e87b3e2c4d2f04f82e3aa4f611,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,1.0,0.8943502331002332,0.9999999999999984,1.5543122344752192e-15
gpt-5.4-nano,0.6,R5-R6,ai-race-fairgame-v3,2207828956cabbf4a42c5ae35b01532d9ad804e87b3e2c4d2f04f82e3aa4f611,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,1.0,0.8943502331002332,0.930623649795965,0.06937635020403499
gpt-5.4-nano,0.6,R6-R1,ai-race-fairgame-v3,c2146b4027754257aeef006443f6beb16fe4b7687aa204c99f7fb422f93e41d5,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.42857142857142855,0.4833116883116883,0.9999999999999984,-0.5714285714285698
gpt-5.4-nano,0.6,R6-R1,ai-race-fairgame-v3,c2146b4027754257aeef006443f6beb16fe4b7687aa204c99f7fb422f93e41d5,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.42857142857142855,0.4833116883116883,0.930623649795965,-0.5020522212245364
gpt-5.4-nano,0.6,R6-R2,ai-race-fairgame-v3,f300c1c6cc38a86b7f5585391a417e9c2eb81fa839d6034d4e2822a58d91a5b7,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5,0.5,0.9999999999999984,-0.49999999999999845
gpt-5.4-nano,0.6,R6-R2,ai-race-fairgame-v3,f300c1c6cc38a86b7f5585391a417e9c2eb81fa839d6034d4e2822a58d91a5b7,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5,0.5,0.930623649795965,-0.430623649795965
gpt-5.4-nano,0.6,R6-R3,ai-race-fairgame-v3,dbae065ef1ac3b92be73a8bcfe2d021d21f44f3b71fd43e0a5f94a7009745c52,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7472527472527473,0.6741468947718948,0.9999999999999984,-0.2527472527472512
gpt-5.4-nano,0.6,R6-R3,ai-race-fairgame-v3,dbae065ef1ac3b92be73a8bcfe2d021d21f44f3b71fd43e0a5f94a7009745c52,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7472527472527473,0.6741468947718948,0.930623649795965,-0.18337090254321775
gpt-5.4-nano,0.6,R6-R4,ai-race-fairgame-v3,57c1b80f90ca64628e5453fbdcbf7256e45ca32a0cc22644d4e899bf6ecdbae2,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7857142857142857,0.6996378621378622,0.9999999999999984,-0.21428571428571275
gpt-5.4-nano,0.6,R6-R4,ai-race-fairgame-v3,57c1b80f90ca64628e5453fbdcbf7256e45ca32a0cc22644d4e899bf6ecdbae2,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7857142857142857,0.6996378621378622,0.930623649795965,-0.14490936408167931
gpt-5.4-nano,0.6,R6-R5,ai-race-fairgame-v3,5d82c75564636ef1b6ba8e9f5322db39a1cc1a4b87d5f84ad8a8a7d5128d135d,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.9375,0.8381895188145189,0.9999999999999984,-0.062499999999998446
gpt-5.4-nano,0.6,R6-R5,ai-race-fairgame-v3,5d82c75564636ef1b6ba8e9f5322db39a1cc1a4b87d5f84ad8a8a7d5128d135d,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.9375,0.8381895188145189,0.930623649795965,0.006876350204034987
gpt-5.4-nano,0.6,R6-R6,ai-race-fairgame-v3,9e1692227f6419d104cb687bab97af6e16b356f6846f81460053831727879841,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,1.0,0.9905982905982906,0.9999999999999984,1.5543122344752192e-15
gpt-5.4-nano,0.6,R6-R6,ai-race-fairgame-v3,9e1692227f6419d104cb687bab97af6e16b356f6846f81460053831727879841,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,1.0,0.9905982905982906,0.930623649795965,0.06937635020403499
gpt-5.4-nano,0.6,S_AA,ai-race-fairgame-v3,059ed82d8da80358ec947961ce4955acddce3f1d72c9e9c8ea52cef7e98419ef,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.7638888888888888,0.7400581363081363,0.9999999999999984,-0.2361111111111096
gpt-5.4-nano,0.6,S_AA,ai-race-fairgame-v3,059ed82d8da80358ec947961ce4955acddce3f1d72c9e9c8ea52cef7e98419ef,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.7638888888888888,0.7400581363081363,0.930623649795965,-0.16673476090707617
gpt-5.4-nano,0.6,S_AC,ai-race-fairgame-v3,251d5e12a3d486c6065e74b6993623a3c5bc08d3c426a6d4bba369b0cdc3da40,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.17142857142857143,0.4183753052503052,0.9999999999999984,-0.828571428571427
gpt-5.4-nano,0.6,S_AC,ai-race-fairgame-v3,251d5e12a3d486c6065e74b6993623a3c5bc08d3c426a6d4bba369b0cdc3da40,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.17142857142857143,0.4183753052503052,0.930623649795965,-0.7591950783673935
gpt-5.4-nano,0.6,S_CA,ai-race-fairgame-v3,667c1ae85b9d7147526cbe63d656ed6c7d931ec18ab015f0691f89c7420fd644,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.1875,0.4355021367521368,0.9999999999999984,-0.8124999999999984
gpt-5.4-nano,0.6,S_CA,ai-race-fairgame-v3,667c1ae85b9d7147526cbe63d656ed6c7d931ec18ab015f0691f89c7420fd644,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.1875,0.4355021367521368,0.930623649795965,-0.743123649795965
gpt-5.4-nano,0.6,S_CC,ai-race-fairgame-v3,b4f57decd7ca9b9d2338bc3cb19127f29a259d340b6df241711bc461d1c31f92,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0383234126984127,0.9999999999999984,-0.9999999999999984
gpt-5.4-nano,0.6,S_CC,ai-race-fairgame-v3,b4f57decd7ca9b9d2338bc3cb19127f29a259d340b6df241711bc461d1c31f92,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0383234126984127,0.930623649795965,-0.930623649795965
gpt-5.4-nano,0.6,none,ai-race-fairgame-v3,d53f3f7de9b2990bb2d452b4d7c5028d5046364f6f84901db4449e571a604287,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4807692307692308,0.4956769619269619,0.9999999999999984,-0.5192307692307676
gpt-5.4-nano,0.6,none,ai-race-fairgame-v3,d53f3f7de9b2990bb2d452b4d7c5028d5046364f6f84901db4449e571a604287,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4807692307692308,0.4956769619269619,0.930623649795965,-0.44985441902673423
gpt-5.4-nano,0.9,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.91875,0.9195095182595182,0.009708735903000856,0.9090412640969991
gpt-5.4-nano,0.9,R+,ai-race-fairgame-v3,56adcb96fbf2229c07383ca1132ca554e383ad90adaafbbe87f5ee5ce67cd8cf,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.91875,0.9195095182595182,0.06392921881136628,0.8548207811886337
gpt-5.4-nano,0.9,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.08846153846153847,0.11481837606837605,0.009708735903000856,0.07875280255853762
gpt-5.4-nano,0.9,R-,ai-race-fairgame-v3,d3e1d3c8b9fa6e450260e8a4996789d5a341d360059e38e6e915be5c4a40c1c9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.08846153846153847,0.11481837606837605,0.06392921881136628,0.02453231965017219
gpt-5.4-nano,0.9,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4444444444444444,0.47326895326895324,0.009708735903000856,0.43473570854144356
gpt-5.4-nano,0.9,R0,ai-race-fairgame-v3,80d3fc8302bd0315e686cdbc0453951ebacf615e81d5d7964a7c5d1a99d13027,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4444444444444444,0.47326895326895324,0.06392921881136628,0.38051522563307816
gpt-5.4-nano,0.9,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.005555555555555555,0.009708735903000856,-0.009708735903000856
gpt-5.4-nano,0.9,R1-R1,ai-race-fairgame-v3,dff0d401360241af243e095054cfdc9c9dedeb05c49defe3504e61eb00a3c757,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.005555555555555555,0.06392921881136628,-0.06392921881136628
gpt-5.4-nano,0.9,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.004545454545454545,0.009708735903000856,-0.009708735903000856
gpt-5.4-nano,0.9,R1-R2,ai-race-fairgame-v3,cc31d9395d7f3967d26101adb668d9ba2f3adec1d8d2546bdc080452c5a9518f,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.004545454545454545,0.06392921881136628,-0.06392921881136628
gpt-5.4-nano,0.9,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2375,0.2800749250749251,0.009708735903000856,0.22779126409699912
gpt-5.4-nano,0.9,R1-R3,ai-race-fairgame-v3,b077c3613a75c82ffd9965f22504dd7698ee139485f23505607928228f246dff,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2375,0.2800749250749251,0.06392921881136628,0.17357078118863373
gpt-5.4-nano,0.9,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.2727272727272727,0.3340340215340215,0.009708735903000856,0.26301853682427184
gpt-5.4-nano,0.9,R1-R4,ai-race-fairgame-v3,252564852ae56970c37552c96a16f12e2648188e4be66f219a5f2f4a8f7e2224,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.2727272727272727,0.3340340215340215,0.06392921881136628,0.20879805391590645
gpt-5.4-nano,0.9,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.4004382423132423,0.009708735903000856,0.39029126409699916
gpt-5.4-nano,0.9,R1-R5,ai-race-fairgame-v3,d751b0d45b47fac3c74c6338374de60d3e6fba3f39f49cbee7c8183c9cb54ce1,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.4004382423132423,0.06392921881136628,0.33607078118863376
gpt-5.4-nano,0.9,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.5555555555555556,0.5055555555555555,0.009708735903000856,0.5458468196525548
gpt-5.4-nano,0.9,R1-R6,ai-race-fairgame-v3,daad2389c00c79bcd7349e8a86370fa5bce7961f146269780a8c7f7c30d7ec21,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.5555555555555556,0.5055555555555555,0.06392921881136628,0.4916263367441893
gpt-5.4-nano,0.9,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0038461538461538464,0.009708735903000856,-0.009708735903000856
gpt-5.4-nano,0.9,R2-R1,ai-race-fairgame-v3,02d98791bb7dfd44709a67d5ae51547dd7848d6b331f8aff89072e5b8e51b641,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0038461538461538464,0.06392921881136628,-0.06392921881136628
gpt-5.4-nano,0.9,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.0,0.009708735903000856,-0.009708735903000856
gpt-5.4-nano,0.9,R2-R2,ai-race-fairgame-v3,23057ca869c47db7ed9c60d549854bad4c54d9f3da5bbb5ad67955a9c7f58f1e,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.0,0.06392921881136628,-0.06392921881136628
gpt-5.4-nano,0.9,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.20512820512820512,0.24540612165612163,0.009708735903000856,0.19541946922520426
gpt-5.4-nano,0.9,R2-R3,ai-race-fairgame-v3,4c329810a855d9172e8bc4828efca98450f56d2c2e8f080940da80a0a6ecaa89,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.20512820512820512,0.24540612165612163,0.06392921881136628,0.14119898631683886
gpt-5.4-nano,0.9,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.22916666666666666,0.27394272394272395,0.009708735903000856,0.2194579307636658
gpt-5.4-nano,0.9,R2-R4,ai-race-fairgame-v3,5480f7704f9543afee49c8a194da2be3fb24c90861c938f4c8ae695f6bc121b9,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.22916666666666666,0.27394272394272395,0.06392921881136628,0.16523744785530037
gpt-5.4-nano,0.9,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4126984126984127,0.44020146520146525,0.009708735903000856,0.4029896767954118
gpt-5.4-nano,0.9,R2-R5,ai-race-fairgame-v3,bbdc5278a9b3e412febc91a6ff0e08cf63475ababe107255c38b38b53a7c264e,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4126984126984127,0.44020146520146525,0.06392921881136628,0.3487691938870464
gpt-5.4-nano,0.9,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.4,0.48687500000000006,0.009708735903000856,0.39029126409699916
gpt-5.4-nano,0.9,R2-R6,ai-race-fairgame-v3,de5f80c6fcc136ddbd12d13d3986bfaa9c7e966b909e7351b7ddc080efa939e2,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.4,0.48687500000000006,0.06392921881136628,0.33607078118863376
gpt-5.4-nano,0.9,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.13589653402153404,0.009708735903000856,-0.009708735903000856
gpt-5.4-nano,0.9,R3-R1,ai-race-fairgame-v3,ef8327325e4daa7f9e0a56c8e6887824d28890e57fdaa94ae12a3d22b4f929a4,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.13589653402153404,0.06392921881136628,-0.06392921881136628
gpt-5.4-nano,0.9,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.0,0.17157183094683096,0.009708735903000856,-0.009708735903000856
gpt-5.4-nano,0.9,R3-R2,ai-race-fairgame-v3,4eacb19fd07c62fbecf58efbac4c5dd6edbbce7d184c9de84e1d149edeafd13b,pilot,completed,best_fit,0.01,0.0,0.05,small_mutation_limit,100,20,0.0,0.17157183094683096,0.06392921881136628,-0.06392921881136628
gpt-5.4-nano,0.9,R3-R3,ai-race-fairgame-v3,633c4faeafa05465068000c0b3eca6e2d3da1dbc0f3943c4c3995fbdee5da435,pilot,completed,reference,2.0,0.0,0.02,small_mutation_limit,100,20,0.275,0.30830655455655454,0.009708735903000856,0.26529126409699916
